Transaction Date,Car Brand,Car Model,Displacement (c.c.),Manufacture Year,No. of Previous Owners,Milleage (km),Exterior Color,Reference Price (HKD)
2020/08,HYUNDAI,GRAND STAREX,2497.0,2017.0,1,6800.0,White,"$288,000"
2020/08,MERCEDES BENZ,C300 AMG EDITION,1991.0,2016.0,0,36300.0,Grey,"$358,000"
2020/08,HONDA,FREED G AERO,1496.0,2015.0,0,48000.0,Blue,"$145,000"
2020/08,LEXUS,NX200T,1998.0,2015.0,0,62500.0,White-Var,"$298,000"
2020/08,BMW,328IA TOURING SPORT,1997.0,2013.0,1,55800.0,Brown,"$178,000"
2020/08,SUZUKI,SOLIO MILD HYBRID,1242.0,2018.0,0,31500.0,Silver,"$158,000"
2020/08,TOYOTA,VELLFIRE 3.5,3456.0,2016.0,0,45000.0,Black,"$428,000"
2020/08,HONDA,FREED G AERO,1496.0,2015.0,0,45000.0,Blue,"$148,000"
2020/08,TOYOTA,ALPHARD,3456.0,2014.0,0,87500.0,Black-Var,"$218,000"
2020/08,HONDA,STEPWGN L,1496.0,2015.0,0,89500.0,Grey,"$168,000"
2020/08,TOYOTA,PRIUS (HYBRID),1798.0,2013.0,Non-Registered in HK,21000.0,Black,"$139,000"
2020/08,AUDI,A3 1.4 TFSI,1390.0,2010.0,1,59500.0,Grey,"$68,000"
2020/08,HONDA,VEZEL,1496.0,2018.0,1,51000.0,Purple,"$189,800"
2020/08,TOYOTA,COROLLA,1497.0,2014.0,1,46000.0,Silver,"$108,000"
2020/08,NISSAN,QASHQAI,1997.0,2018.0,0,6500.0,Blue,"$189,800"
2020/08,SUBARU,LEVORG 1.6 GT-S,1600.0,2016.0,0,43000.0,Grey,"$168,000"
2020/08,HONDA,STEPWGN L,1496.0,2015.0,0,54000.0,White,"$198,000"
2020/08,SUZUKI,SWIFT,1242.0,2014.0,0,46500.0,Red-Var,"$88,000"
2020/08,HONDA,STEPWGN SPADA,1496.0,2018.0,0,31000.0,Green,"$288,000"
2020/08,AUDI,Q2 35 TFSI,1395.0,2017.0,0,38000.0,Grey,"$249,000"
2020/08,MERCEDES BENZ,E300 AVANTGARDE,2996.0,2011.0,0,25000.0,Grey,"$118,000"
2020/08,HONDA,FREED,1496.0,2013.0,0,41700.0,White,"$128,000"
2020/08,MERCEDES BENZ,CLA250,1991.0,2015.0,2,36500.0,Grey,"$228,000"
2020/08,NISSAN,NOTE DIG-S GREEN,1198.0,2014.0,0,44000.0,Blue,"$108,000"
2020/08,TOYOTA,RACTIS VERSO,1497.0,2014.0,0,25000.0,Silver,"$128,000"
2020/08,HONDA,FREED,1496.0,2012.0,0,85000.0,White,"$116,000"
2020/08,TOYOTA,NOAH,1987.0,2014.0,0,25000.0,Red-Var,"$188,000"
2020/08,AUDI,Q5 2.0 QUATTRO TIP,1984.0,2012.0,0,16132.0,White,"$128,000"
2020/08,VOLKSWAGEN,GOLF 1.4 150PS BMT,1395.0,2016.0,0,46000.0,Grey,"$118,000"
2020/08,AUDI,A3 SB 1.4 TFSI (8VA),1395.0,2014.0,1,13500.0,Black,"$138,000"
2020/08,TOYOTA,NOAH,1987.0,2011.0,1,50000.0,Black,"$131,000"
2020/08,AUDI,S3 SEDAN QUATTRO,1984.0,2017.0,1,3900.0,White,"$398,000"
2020/08,TOYOTA,NOAH,1987.0,2011.0,1,48000.0,Grey,"$148,000"
2020/08,NISSAN,QASHQAI PLUS,1997.0,2014.0,1,62500.0,Blue,"$135,000"
2020/08,AUDI,A8L 50 TFSI QUATTRO,2995.0,2014.0,1,36000.0,Black,"$215,000"
2020/08,HONDA,STEPWGN SPADA,1496.0,2018.0,0,14000.0,Red-Var,"$268,000"
2020/08,HONDA,VEZEL,1496.0,2016.0,0,21000.0,Black,"$208,000"
2020/08,MERCEDES BENZ,B250,1991.0,2014.0,1,46000.0,Grey,"$148,000"
2020/08,TOYOTA,SIENTA,1496.0,2016.0,0,34200.0,White-Var,"$168,000"
2020/08,TOYOTA,NOAH,1987.0,2014.0,0,39000.0,White,"$188,000"
2020/08,HONDA,FREED,1496.0,2018.0,0,55000.0,Silver,"$188,000"
2020/08,AUDI,Q3 30 TFSI,1395.0,2015.0,0,8150.0,Grey,"$188,000"
2020/08,MINI,COOPER AT,1499.0,2018.0,1,20000.0,Blue-Var,"$208,000"
2020/08,BMW,520IA EXECUTIVE EFFICIENTDYNAMICS,1997.0,2011.0,0,92000.0,Grey,"$108,000"
2020/08,MAZDA,MAZDA2,1496.0,2016.0,0,24000.0,Grey,"$133,000"
2020/08,MERCEDES BENZ,GLA200,1595.0,2015.0,0,33500.0,Black,"$208,000"
2020/08,NISSAN,ELGRAND 2.5L HWS,2488.0,2016.0,0,26000.0,Brown,"$278,000"
2020/08,AUDI,A3 SEDAN 35 TFSI,1395.0,2019.0,0,2700.0,Black,"$248,000"
2020/08,HONDA,FIT HYBRID S,1496.0,2014.0,Non-Registered in HK,38900.0,White,"$149,900"
2020/08,AUDI,A6 35 TFSI,1798.0,2015.0,0,62000.0,Blue,"$159,000"
2020/08,TOYOTA,VOXY ZS,1986.0,2011.0,0,82000.0,White,"$138,800"
2020/08,HONDA,FREED,1496.0,2016.0,0,23000.0,Grey,"$188,000"
2020/07,TOYOTA,HIACE A/T,2755.0,2019.0,1,6700.0,Silver,"$283,000"
2020/07,HONDA,ODYSSEY 2.4,2356.0,2018.0,0,18000.0,Blue,"$338,000"
2020/07,AUDI,A4 AVANT 30 TFSI,1395.0,2017.0,0,16000.0,Black,"$235,000"
2020/07,HONDA,STEPWGN 2.0,1997.0,2014.0,0,66000.0,Silver,"$148,000"
2020/07,TOYOTA,CAMRY 2.5,2494.0,2012.0,0,78000.0,Blue,"$118,000"
2020/07,NISSAN,QASHQAI PLUS,1997.0,2014.0,0,46500.0,White,"$158,000"
2020/07,NISSAN,LEAF,0.0,2019.0,0,14600.0,Red/Black,"$268,000"
2020/07,LEXUS,NX300 F SPORT,1998.0,2018.0,0,21500.0,Blue-Var,"$388,000"
2020/07,AUDI,S6 4.0 TFSI QUATTRO,3993.0,2014.0,1,42000.0,Grey,"$298,000"
2020/07,MERCEDES BENZ,GLC250,1991.0,2016.0,0,25000.0,Silver,"$368,000"
2020/07,TOYOTA,SIENTA,1496.0,2016.0,0,38000.0,Black-Var,"$138,000"
2020/07,TOYOTA,SPADE,1496.0,2018.0,0,27000.0,Black,"$149,000"
2020/07,HONDA,FREED,1496.0,2017.0,1,41000.0,White,"$178,000"
2020/07,HONDA,JAZZ 1.5,1496.0,2019.0,0,5000.0,Grey,"$179,800"
2020/07,BMW,420IA GRAN COUPE,1997.0,2015.0,0,36600.0,Grey,"$228,000"
2020/07,BMW,318IA,1499.0,2018.0,0,8000.0,Silver,"$258,000"
2020/07,NISSAN,SERENA 2.0 HWS,1997.0,2015.0,0,45000.0,Silver,"$158,000"
2020/07,TOYOTA,HIACE A/T,2755.0,2019.0,1,5400.0,White,"$298,000"
2020/07,MERCEDES BENZ,B200,1595.0,2012.0,0,65000.0,Silver,"$108,000"
2020/07,TOYOTA,VOXY ZS,1986.0,2012.0,Non-Registered in HK,88000.0,Grey,"$138,800"
2020/07,TOYOTA,PRIUS S SAFETY PLUS,1798.0,2017.0,Non-Registered in HK,62000.0,Grey,"$219,900"
2020/07,BMW,218IA,1499.0,2014.0,0,21319.0,Blue,"$168,000"
2020/07,HONDA,FREED,1496.0,2011.0,0,86000.0,Grey,"$108,000"
2020/07,LEXUS,CT200H,1798.0,2015.0,1,95000.0,Red-Var,"$158,000"
2020/07,HONDA,JAZZ,1317.0,2017.0,0,67000.0,White,"$128,000"
2020/07,HONDA,FREED,1496.0,2018.0,0,27000.0,Black,"$208,000"
2020/07,HONDA,STEPWGN L,1496.0,2016.0,0,83000.0,Grey,"$168,000"
2020/07,MERCEDES BENZ,MERCEDES-AMG C63,3982.0,2015.0,1,30000.0,Grey,"$608,000"
2020/07,AUDI,Q5 45 TFSI QUATTRO,1984.0,2017.0,0,28000.0,Blue,"$358,000"
2020/07,MERCEDES BENZ,B200,1595.0,2014.0,0,48000.0,Grey,"$148,000"
2020/07,MITSUBISHI,ECLIPSE CROSS 1.5 CVT,1499.0,2018.0,0,15000.0,Brown,"$218,000"
2020/07,HONDA,STEPWGN 2.0 SPADA,1997.0,2011.0,0,88000.0,Grey,"$118,000"
2020/07,HONDA,STEPWGN SPADA,1496.0,2016.0,0,64500.0,Purple,"$218,000"
2020/07,AUDI,Q3 30 TFSI,1395.0,2017.0,2,39000.0,Silver,"$258,000"
2020/07,HONDA,FREED,1496.0,2016.0,0,32000.0,Black,"$188,000"
2020/07,NISSAN,ELGRAND 2.5L HWS,2488.0,2014.0,0,65000.0,Brown,"$188,000"
2020/07,SUBARU,XV 2.0,1995.0,2018.0,0,24282.0,Orange,"$158,000"
2020/07,NISSAN,QASHQAI PLUS,1997.0,2018.0,0,22100.0,Blue,"$228,000"
2020/07,FORD,C-MAX 1.5,1498.0,2015.0,0,34000.0,Grey,"$128,000"
2020/07,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2017.0,0,28000.0,Blue,"$188,000"
2020/07,NISSAN,SERENA HWS VIP,1997.0,2017.0,0,71000.0,White/Black,"$218,000"
2020/07,HONDA,JAZZ EX,1339.0,2013.0,0,12000.0,Silver,"$98,000"
2020/07,HONDA,ODYSSEY 2.4,2356.0,2017.0,0,51000.0,Black-Var,"$298,000"
2020/07,TOYOTA,VELLFIRE 3.5,3456.0,2014.0,1,85000.0,Grey,"$188,000"
2020/07,AUDI,A6 35 TFSI,1798.0,2017.0,0,22000.0,Black,"$255,000"
2020/07,HONDA,VEZEL,1496.0,2016.0,0,38000.0,White,"$178,000"
2020/07,NISSAN,QASHQAI PLUS,1997.0,2017.0,0,37000.0,Black,"$188,000"
2020/07,AUDI,S3 SPORTBACK 2.0 QUATTRO,1984.0,2014.0,1,26083.0,Red-Var,"$210,000"
2020/07,HONDA,FREED G JUST SELECTION,1496.0,2012.0,Non-Registered in HK,85000.0,White,"$109,000"
2020/07,HONDA,STEPWGN SPADA,1496.0,2015.0,0,81000.0,Black,"$218,000"
2020/07,MAZDA,CX-5,1998.0,2018.0,0,35000.0,Red-Var,"$218,000"
2020/07,AUDI,A6 3.0 TFSI QUATTRO,2995.0,2013.0,0,50000.0,Grey,"$128,000"
2020/07,TOYOTA,PRIUS S,1797.0,2016.0,0,35000.0,White,"$209,900"
2020/07,TOYOTA,TANK,996.0,2017.0,Non-Registered in HK,57000.0,Silver,"$188,000"
2020/07,HONDA,CRV,1498.0,2018.0,0,31000.0,Black,"$298,000"
2020/07,HONDA,JAZZ EX,1339.0,2009.0,0,68500.0,Blue,"$69,800"
2020/07,MERCEDES BENZ,C300 COUPE AMG,1991.0,2016.0,0,34300.0,Blue,"$388,000"
2020/07,VOLKSWAGEN,TIGUAN 1.4,1390.0,2014.0,0,58000.0,Red-Var,"$118,000"
2020/07,LEXUS,IS200T,1998.0,2017.0,0,38500.0,Blue-Var,"$288,000"
2020/07,AUDI,A4 40 TFSI,1984.0,2017.0,0,21000.0,Red-Var,"$238,000"
2020/07,NISSAN,SERENA HWS VIP,1997.0,2018.0,0,17598.0,Gold,"$268,000"
2020/07,VOLKSWAGEN,SCIROCCO 1.4 TSI,1390.0,2013.0,0,22000.0,White,"$98,000"
2020/07,HONDA,STEPWGN SPADA,1496.0,2018.0,0,15000.0,Grey,"$288,000"
2020/07,VOLVO,XC90 T5 AWD,2497.0,2012.0,0,41200.0,Black,"$158,000"
2020/07,HONDA,STEPWGN SPADA,1496.0,2015.0,0,39515.0,Purple,"$218,000"
2020/07,MERCEDES BENZ,C200,1991.0,2015.0,0,86000.0,Black,"$248,000"
2020/07,HONDA,CRV,1498.0,2018.0,0,25000.0,Black,"$295,000"
2020/07,HONDA,JAZZ 1.5,1496.0,2016.0,0,14000.0,Silver,"$148,000"
2020/06,AUDI,A3 SPORTBACK E-TRON,1395.0,2016.0,1,68000.0,Grey,"$188,000"
2020/06,HONDA,STEPWGN SPADA,1496.0,2017.0,0,23000.0,Black,"$258,000"
2020/06,HONDA,FREED,1496.0,2018.0,0,15000.0,Grey,"$228,000"
2020/06,MERCEDES BENZ,C200,1796.0,2013.0,0,83000.0,Silver,"$148,000"
2020/06,LAND ROVER,DISCOVERY SPT SE 7S,1997.0,2017.0,0,43000.0,Blue,"$338,000"
2020/06,HONDA,ODYSSEY,2356.0,2014.0,0,36000.0,Silver,"$219,000"
2020/06,AUDI,Q5 2.0 QUATTRO TIP,1984.0,2016.0,0,33000.0,Blue,"$258,000"
2020/06,AUDI,TT ROADSTER QUATTRO,1984.0,2016.0,0,31000.0,Blue,"$328,000"
2020/06,TOYOTA,SIENTA,1496.0,2015.0,0,27000.0,Red-Var,"$158,000"
2020/06,HONDA,VEZEL,1496.0,2017.0,0,4855.0,Black-Var,"$168,000"
2020/06,VOLKSWAGEN,TIGUAN 160PS DSG BMT SS,1390.0,2015.0,0,52000.0,Grey,"$168,000"
2020/06,VOLKSWAGEN,TIGUAN 2.0 TSI 180PS TRACK,1984.0,2013.0,0,23900.0,Silver,"$118,000"
2020/06,HONDA,FREED,1496.0,2017.0,0,5700.0,White,"$208,000"
2020/06,TOYOTA,SPADE,1496.0,2019.0,0,15600.0,Silver,"$155,000"
2020/06,HONDA,ODYSSEY,2356.0,2016.0,1,22000.0,White,"$298,000"
2020/06,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2015.0,0,50000.0,Grey,"$208,000"
2020/06,MERCEDES BENZ,E250 CABRIOLET FACELIFT,1991.0,2015.0,0,15200.0,Grey,"$288,000"
2020/06,AUDI,A6 45 TFSI QUATTRO,1984.0,2019.0,0,6000.0,White,"$458,000"
2020/06,NISSAN,SERENA 2.0 HWS,1997.0,2015.0,0,43559.0,White,"$158,000"
2020/06,VOLKSWAGEN,SHARAN 2.0 TSI,1984.0,2013.0,0,47200.0,Grey,"$132,000"
2020/06,VOLKSWAGEN,TIGUAN ALLSPACE7 280 STREET,1395.0,2018.0,0,6500.0,Black,"$248,000"
2020/06,MERCEDES BENZ,CLA250 SHOOTING BRAKE,1991.0,2015.0,2,42800.0,Grey,"$208,000"
2020/06,HONDA,STEPWGN,1997.0,2013.0,0,49500.0,White,"$138,000"
2020/06,SUBARU,FORESTER,1998.0,2018.0,0,25000.0,White,"$268,000"
2020/06,NISSAN,SERENA HWS VIP,1997.0,2017.0,0,26500.0,Red-Var,"$258,000"
2020/06,AUDI,S4 AVANT QUATTRO,2995.0,2017.0,0,17000.0,Blue,"$568,000"
2020/06,TOYOTA,NOAH,1987.0,2016.0,0,95000.0,Purple,"$188,000"
2020/06,HONDA,S660,658.0,2016.0,0,28000.0,White,"$218,000"
2020/06,VOLKSWAGEN,SHARAN 1.4TSI BMT CL,1390.0,2014.0,0,13484.0,Silver,"$220,000"
2020/06,TOYOTA,SIENTA,1496.0,2017.0,0,4875.0,White-Var,"$178,000"
2020/06,VOLKSWAGEN,GOLF 1.4 TSI 120BHP (TRENDLINE),1390.0,2012.0,1,67000.0,White,"$63,000"
2020/06,VOLKSWAGEN,GOLF GTI BMT DSG,1984.0,2013.0,1,52700.0,Black,"$178,000"
2020/06,MITSUBISHI,ECLIPSE CROSS 1.5 CVT,1499.0,2018.0,1,9200.0,Black,"$199,000"
2020/06,MAZDA,BIANTE HIGHER VERSION,1998.0,2016.0,0,53000.0,Black-Var,"$128,000"
2020/06,VOLKSWAGEN,TOURAN 1.4 TSI,1390.0,2015.0,0,25000.0,Silver,"$108,000"
2020/06,MINI,COOPER,1499.0,2018.0,0,5100.0,White,"$238,000"
2020/06,HONDA,FREED G AERO,1496.0,2016.0,0,26900.0,Silver,"$82,000"
2020/06,VOLKSWAGEN,GOLF GTI BMT DSG - DRIVER'S EDITION,1984.0,2016.0,1,16000.0,Grey,"$208,000"
2020/06,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,17000.0,Black,"$188,000"
2020/06,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2017.0,0,696.0,White,"$198,000"
2020/06,VOLKSWAGEN,GOLF 1.4 150PS BMT HL,1395.0,2015.0,0,19500.0,Blue,"$168,000"
2020/06,BMW,520IA,1997.0,2016.0,0,61000.0,Black,"$288,000"
2020/06,TOYOTA,ESTIMA 2.4,2362.0,2010.0,0,60000.0,Grey,"$138,000"
2020/06,MERCEDES BENZ,E200,1796.0,2012.0,0,68000.0,Silver,"$128,000"
2020/06,HONDA,JAZZ 1.5,1496.0,2014.0,0,36000.0,Purple,"$138,000"
2020/06,HONDA,ODYSSEY 2.4,2356.0,2015.0,0,21000.0,Black,"$248,000"
2020/06,MERCEDES BENZ,E200 AVANTGARDE,1991.0,2013.0,1,49300.0,Black,"$178,000"
2020/06,AUDI,A4 40 TFSI,1984.0,2017.0,0,7700.0,Red-Var,"$238,000"
2020/06,AUDI,A7 SPORTBACK 55 TFSI QUATTRO,2995.0,2018.0,0,3700.0,Blue,"$658,000"
2020/06,BMW,X1 SDRIVE 2.0IA,1997.0,2014.0,0,26000.0,White,"$158,000"
2020/06,HONDA,STEPWGN 2.4,2354.0,2006.0,0,68000.0,Gold,"$58,000"
2020/06,VOLKSWAGEN,GOLF SPORTVAN 1.4 TSI,1395.0,2015.0,1,6204.0,Orange,"$178,000"
2020/06,LEXUS,NX200T,1998.0,2015.0,0,5000.0,Grey,"$348,000"
2020/06,BMW,528IA SALOON - M SPORT,1997.0,2015.0,0,23000.0,White,"$249,000"
2020/06,NISSAN,SERENA HWS VIP,1997.0,2017.0,0,38500.0,Blue,"$258,000"
2020/06,HONDA,STEPWGN SPADA,1496.0,2016.0,0,49000.0,Purple,"$248,000"
2020/06,AUDI,RS3 SPORTBACK QUATTRO,2480.0,2018.0,0,27000.0,Black,"$628,000"
2020/06,BMW,320IA,1998.0,2018.0,0,9500.0,Black,"$318,000"
2020/06,TOYOTA,SIENTA,1496.0,2018.0,0,7300.0,Yellow,"$199,000"
2020/06,TOYOTA,VELLFIRE 3.5,3456.0,2018.0,1,22500.0,Black,"$508,000"
2020/06,HONDA,FREED G AERO,1496.0,2015.0,0,54000.0,Red-Var,"$148,000"
2020/06,HONDA,CRV,2354.0,2014.0,0,55000.0,Black,"$148,000"
2020/06,NISSAN,JUKE 1.6 CVT,1598.0,2017.0,0,27400.0,Yellow,"$198,000"
2020/06,TOYOTA,PRIUS C,1497.0,2015.0,0,25000.0,Grey-Var,"$148,000"
2020/06,HONDA,STEPWGN SPADA,1496.0,2015.0,0,51600.0,Purple,"$238,000"
2020/06,NISSAN,QASHQAI PLUS,1997.0,2014.0,0,49000.0,Black,"$148,000"
2020/06,AUDI,A4 30 TFSI,1395.0,2017.0,0,15000.0,Black,"$198,000"
2020/06,HONDA,STEPWGN 2.0 SPADA,1997.0,2014.0,0,71000.0,White,"$158,000"
2020/06,NISSAN,QASHQAI PLUS,1997.0,2017.0,0,47000.0,Black,"$189,000"
2020/06,AUDI,A3 SB 1.4 TFSI (8VA),1395.0,2014.0,1,69233.0,White,"$128,000"
2020/06,NISSAN,QASHQAI PLUS,1997.0,2019.0,0,50.0,Black,"$238,000"
2020/06,MERCEDES BENZ,C200 BE AMG,1796.0,2013.0,0,59800.0,Black,"$138,000"
2020/06,AUDI,A4 45 TFSI QUATTRO,1984.0,2016.0,0,37000.0,Blue,"$308,000"
2020/06,HONDA,FREED G AERO,1496.0,2014.0,1,68000.0,Black,"$138,000"
2020/06,INFINITI,QX50 2.0T SENSORY AWD,1997.0,2019.0,0,2500.0,Brown,"$399,000"
2020/06,TOYOTA,PRIUS C,1497.0,2015.0,0,16015.0,Silver,"$148,000"
2020/06,VOLKSWAGEN,TIGUAN 330,1984.0,2016.0,0,43000.0,Black,"$218,000"
2020/06,TOYOTA,SPADE 1.5 AT,1496.0,2016.0,0,55600.0,Purple,"$108,000"
2020/06,AUDI,A3 SPORTBACK 35 TFSI,1395.0,2016.0,0,27000.0,Black,"$178,000"
2020/06,TOYOTA,ALPHARD 350,3456.0,2013.0,1,76800.0,White,"$328,000"
2020/06,BMW,528I,2996.0,2010.0,1,69000.0,Grey,"$108,000"
2020/06,NISSAN,X-TRAIL PLUS +,1997.0,2018.0,0,15000.0,Black,"$238,000"
2020/06,TOYOTA,PREVIA 2.4,2362.0,2013.0,0,76000.0,White,"$188,000"
2020/06,NISSAN,TIIDA SPORTHATCH,1498.0,2010.0,1,52000.0,Beige,"$58,000"
2020/06,HONDA,FREED,1496.0,2018.0,0,22500.0,Black,"$208,000"
2020/06,AUDI,A5 SPORTBACK 1.8 TFSI MULTITRONIC,1798.0,2016.0,0,46000.0,Blue,"$238,000"
2020/06,BMW,320IA,1997.0,2015.0,1,9800.0,White,"$198,000"
2020/05,HONDA,JAZZ 1.5,1496.0,2016.0,0,34000.0,Orange,"$158,000"
2020/05,NISSAN,QASHQAI PLUS,1997.0,2014.0,0,65000.0,Blue,"$148,000"
2020/05,HONDA,VEZEL,1496.0,2017.0,0,23087.0,Black-Var,"$188,000"
2020/05,TOYOTA,SPADE,1496.0,2016.0,0,50000.0,Red-Var,"$118,000"
2020/05,HONDA,STEPWGN 2.0,1997.0,2011.0,0,32000.0,Grey,"$128,000"
2020/05,TOYOTA,SIENTA,1496.0,2015.0,1,78500.0,Green,"$158,000"
2020/05,AUDI,Q2 35 TFSI,1395.0,2018.0,0,6600.0,Yellow,"$255,000"
2020/05,MINI,COOPER AT,1499.0,2014.0,0,10500.0,Blue/Black,"$138,000"
2020/05,INFINITI,Q60 2.0T TECH,1991.0,2017.0,0,11000.0,White,"$349,000"
2020/05,FIAT,500 LOUNGE 1.4,1368.0,2015.0,0,75000.0,Red-Var,"$88,000"
2020/05,HONDA,STEPWGN 2.0,1997.0,2013.0,0,77000.0,Black,"$128,000"
2020/05,TOYOTA,SPADE,1496.0,2015.0,0,51500.0,Red-Var,"$118,000"
2020/05,NISSAN,SERENA 2.0 HWS,1997.0,2013.0,1,61000.0,Silver,"$148,000"
2020/05,TOYOTA,CAMRY 2.5,2494.0,2018.0,0,17200.0,Black-Var,"$226,000"
2020/05,TOYOTA,ALPHARD 3.5 SC,3456.0,2020.0,Non-Registered in HK,13.0,White,"$739,900"
2020/05,TOYOTA,SIENTA,1496.0,2018.0,0,8500.0,Blue-Var,"$188,000"
2020/05,MERCEDES BENZ,A250,1991.0,2018.0,0,8000.0,Silver,"$338,000"
2020/05,HONDA,STEPWGN 2.0,1997.0,2013.0,1,12875.0,Purple,"$138,000"
2020/05,AUDI,SQ5 QUATTRO,2995.0,2017.0,0,18000.0,Green,"$499,000"
2020/05,TOYOTA,RACTIS,1497.0,2015.0,0,39100.0,Grey,"$108,000"
2020/05,LEXUS,RX200T F SPORT,1998.0,2016.0,1,29000.0,Blue,"$438,000"
2020/05,NISSAN,SERENA 2.0 HWS,1997.0,2014.0,0,93000.0,Black,"$138,000"
2020/05,INFINITI,Q60 2.0T TECH,1991.0,2016.0,1,13500.0,Red-Var,"$248,000"
2020/05,TOYOTA,ESTIMA,2362.0,2010.0,1,77000.0,Purple,"$109,000"
2020/05,PORSCHE,MACAN,1984.0,2016.0,0,4000.0,Blue,"$568,000"
2020/05,SUBARU,WRX 2.0 AWD CVT,1998.0,2014.0,0,43200.0,White,"$198,000"
2020/05,TOYOTA,ALPHARD,2493.0,2016.0,0,29000.0,White,"$438,000"
2020/05,AUDI,A6 40 TFSI,1984.0,2015.0,0,45000.0,Silver,"$248,000"
2020/05,TOYOTA,HIACE A/T,2755.0,2019.0,1,4500.0,White,"$298,000"
2020/05,BMW,220I ACTIVE TOURER,1998.0,2015.0,1,32000.0,White,"$188,000"
2020/05,HONDA,FREED,1496.0,2018.0,0,8900.0,White,"$213,000"
2020/05,TOYOTA,NOAH,1987.0,2013.0,1,37000.0,Grey,"$138,000"
2020/05,NISSAN,NOTE,1198.0,2015.0,0,41000.0,White,"$98,000"
2020/05,NISSAN,TEANA,2488.0,2014.0,1,56000.0,White,"$108,000"
2020/05,TOYOTA,PRIUS C,1497.0,2015.0,0,72200.0,Black-Var,"$138,000"
2020/05,NISSAN,ELGRAND 250 HIGHWAY STAR,2488.0,2014.0,1,71800.0,Grey,"$248,000"
2020/05,NISSAN,X-TRAIL,1997.0,2015.0,0,17700.0,Green,"$218,000"
2020/05,PORSCHE,MACAN S,2997.0,2016.0,0,14600.0,White,"$688,000"
2020/05,INFINITI,Q30 2.0T GT,1991.0,2017.0,0,13000.0,Grey,"$238,000"
2020/05,VOLVO,V60 T5 R-DESIGN,1999.0,2013.0,3,61000.0,Red-Var,"$108,000"
2020/05,NISSAN,QASHQAI PLUS,1997.0,2015.0,0,67000.0,Blue,"$158,000"
2020/05,HONDA,JAZZ,1496.0,2017.0,0,26000.0,Black,"$168,000"
2020/05,AUDI,Q3 35 TFSI QUATTRO SPORT,1984.0,2017.0,0,33000.0,Grey,"$268,000"
2020/05,TOYOTA,NOAH,1987.0,2018.0,1,21000.0,Red-Var,"$288,000"
2020/05,SMART,FORTWO COUPE,999.0,2012.0,0,8300.0,Blue,"$58,000"
2020/05,MERCEDES BENZ,C200,1796.0,2013.0,1,36000.0,Black,"$138,000"
2020/05,AUDI,A4 30 TFSI,1395.0,2016.0,0,32000.0,Black,"$218,000"
2020/05,TOYOTA,PREVIA,2362.0,2014.0,0,52000.0,White,"$249,000"
2020/05,NISSAN,SERENA 2.0 HWS,1997.0,2016.0,0,40000.0,Brown,"$178,000"
2020/05,NISSAN,SERENA 2.0 HWS,1997.0,2015.0,0,19000.0,Brown,"$178,000"
2020/05,NISSAN,SERENA,1997.0,2009.0,1,75000.0,Silver,"$88,000"
2020/05,NISSAN,X-TRAIL,1997.0,2014.0,0,34000.0,Blue,"$168,000"
2020/05,HONDA,FREED,1496.0,2016.0,0,18500.0,Grey,"$208,000"
2020/05,HONDA,STEPWGN SPADA,1496.0,2016.0,0,46000.0,Red-Var,"$268,000"
2020/05,HONDA,FREED,1496.0,2017.0,0,78000.0,Black,"$188,000"
2020/05,TOYOTA,PREVIA 2.4 7-SEATER,2362.0,2012.0,0,70000.0,Purple,"$178,000"
2020/05,NISSAN,QASHQAI PLUS,1997.0,2014.0,0,59000.0,Grey,"$158,000"
2020/05,NISSAN,NOTE,1198.0,2018.0,0,6900.0,White,"$128,000"
2020/05,INFINITI,Q50 2.0T DAS,1991.0,2015.0,0,28000.0,Silver,"$179,000"
2020/05,INFINITI,Q50 2.0T LUXE,1991.0,2017.0,0,8100.0,Black-Var,"$238,000"
2020/05,KIA,MORNING,1248.0,2018.0,0,18200.0,Silver,"$78,000"
2020/05,TOYOTA,PREVIA 2.4 7-SEATER,2362.0,2015.0,0,127000.0,Grey-Var,"$127,000"
2020/05,MERCEDES BENZ,AMG C43 4MATIC FACELIFT,2996.0,2018.0,0,8200.0,Grey,"$567,800"
2020/05,TOYOTA,SIENTA,1496.0,2018.0,1,16000.0,White,"$188,000"
2020/05,JAGUAR,XE 20T PRESTIGE,1999.0,2015.0,0,27200.0,Grey-Var,"$179,000"
2020/05,AUDI,A5 SPORTBACK 1.8,1798.0,2015.0,3,63000.0,Grey,"$138,000"
2020/05,AUDI,Q3 2.0 QUATTRO,1984.0,2013.0,0,56000.0,Silver,"$188,000"
2020/05,TOYOTA,PREVIA 2.4 7-SEATER,2362.0,2014.0,1,50500.0,Silver,"$218,000"
2020/05,MERCEDES BENZ,CLA250,1991.0,2014.0,0,62000.0,Silver,"$238,000"
2020/05,HONDA,STREAM 1.8 RSZ,1799.0,2013.0,0,58800.0,Grey,"$118,000"
2020/05,VOLKSWAGEN,GOLF 1.4 GT,1395.0,2013.0,2,60000.0,Black,"$98,000"
2020/05,MERCEDES BENZ,E200 BE CABRIOLET,1796.0,2012.0,2,45600.0,Silver,"$159,000"
